9.60E-02,8.00E-03,-8.67E-01,1.90E-03,6.90E+01,2.68E-03
4.43E-02,2.80E-02,-4.64E-01,1.90E-03,1.50E+02,2.68E-03
1.15E-02,3.60E-02,8.04E-01,1.30E-03,1.50E+01,3.24E-03
3.24E-02,2.80E-02,-8.67E-01,2.50E-03,6.90E+01,2.34E-03
3.27E-02,1.20E-02,-4.64E-01,3.70E-03,1.50E+01,1.92E-03
5.40E-02,2.40E-02,-1.98E-01,3.40E-03,1.23E+02,2.01E-03
2.73E-02,2.80E-02,-6.93E-01,1.00E-03,6.90E+01,3.70E-03
2.11E-02,3.60E-02,8.40E-02,3.10E-03,6.90E+01,2.10E-03
2.65E-02,4.00E-02,8.04E-01,2.80E-03,1.37E+02,2.21E-03
2.66E-02,2.40E-02,-1.98E-01,3.40E-03,4.20E+01,2.01E-03
2.08E-02,3.60E-02,-4.64E-01,3.70E-03,5.55E+01,1.92E-03
1.32E-01,1.20E-02,-4.64E-01,3.70E-03,1.50E+02,1.92E-03
1.05E-01,8.00E-03,-9.72E-01,1.00E-03,1.10E+02,3.70E-03
1.51E-01,8.00E-03,-6.93E-01,2.50E-03,1.37E+02,2.34E-03
2.58E-02,2.40E-02,-9.72E-01,2.80E-03,2.85E+01,2.21E-03
1.44E-02,3.20E-02,9.38E-01,1.60E-03,2.85E+01,2.92E-03
4.09E-02,3.20E-02,-9.99E-01,4.00E-03,8.25E+01,1.85E-03
3.92E-02,2.80E-02,-4.64E-01,2.50E-03,1.10E+02,2.34E-03
2.91E-02,2.00E-02,3.59E-01,2.50E-03,4.20E+01,2.34E-03
1.09E-01,8.00E-03,6.06E-01,2.80E-03,9.60E+01,2.21E-03
2.70E-02,3.20E-02,-1.98E-01,4.00E-03,6.90E+01,1.85E-03
2.58E-02,3.60E-02,-9.72E-01,2.50E-03,6.90E+01,2.34E-03
1.01E-01,8.00E-03,8.04E-01,1.30E-03,1.37E+02,3.24E-03
2.60E-02,3.20E-02,-9.99E-01,1.00E-03,5.55E+01,3.70E-03
2.26E-02,4.00E-02,-4.64E-01,3.10E-03,8.25E+01,2.10E-03
4.75E-02,2.00E-02,3.59E-01,1.00E-03,1.50E+02,3.70E-03
2.83E-02,2.40E-02,-6.93E-01,3.10E-03,4.20E+01,2.10E-03
4.71E-02,2.80E-02,-6.93E-01,3.70E-03,1.10E+02,1.92E-03
3.18E-02,2.40E-02,-6.93E-01,1.00E-03,6.90E+01,3.70E-03
6.49E-02,2.00E-02,-9.72E-01,3.10E-03,9.60E+01,2.10E-03
6.75E-02,1.60E-02,-6.93E-01,1.90E-03,1.10E+02,2.68E-03
2.60E-02,2.40E-02,-1.98E-01,3.10E-03,4.20E+01,2.10E-03
5.01E-02,3.20E-02,-9.99E-01,3.10E-03,1.23E+02,2.10E-03
7.35E-02,2.00E-02,8.40E-02,3.40E-03,1.50E+02,2.01E-03
9.00E-02,2.40E-02,-9.99E-01,4.00E-03,1.50E+02,1.85E-03
2.89E-02,2.40E-02,8.04E-01,1.00E-03,8.25E+01,3.70E-03
4.10E-01,0.00E+00,3.59E-01,3.10E-03,1.37E+02,2.10E-03
7.72E-02,1.60E-02,3.59E-01,2.80E-03,1.37E+02,2.21E-03
2.71E-02,3.60E-02,8.40E-02,1.90E-03,1.23E+02,2.68E-03
1.82E-01,4.00E-03,-4.64E-01,2.20E-03,1.10E+02,2.49E-03
2.11E-01,0.00E+00,-1.98E-01,2.80E-03,4.20E+01,2.21E-03
5.22E-02,1.20E-02,3.59E-01,1.90E-03,5.55E+01,2.68E-03
7.96E-02,1.20E-02,8.04E-01,1.60E-03,1.37E+02,2.92E-03
2.62E-01,0.00E+00,6.06E-01,3.70E-03,5.55E+01,1.92E-03
2.62E-01,4.00E-03,-8.67E-01,2.80E-03,1.50E+02,2.21E-03
7.77E-02,4.00E-03,-9.72E-01,3.10E-03,1.50E+01,2.10E-03
2.54E-02,2.80E-02,8.04E-01,2.50E-03,6.90E+01,2.34E-03
2.47E-02,3.60E-02,6.06E-01,2.20E-03,1.10E+02,2.49E-03
2.29E-02,4.00E-02,-4.64E-01,1.00E-03,1.23E+02,3.70E-03
9.88E-02,1.20E-02,6.06E-01,3.40E-03,1.23E+02,2.01E-03
1.95E-01,4.00E-03,8.04E-01,2.20E-03,1.50E+02,2.49E-03
